,URL,TITLE,Visited_time
69,https://www.google.com/search?q=software+project+management&sxsrf=AOaemvKQO3P852Gfdx67I7iMUjxOzK7Shg%3A1638520307237&ei=89WpYZWGDpSZptQP65SYgAY&oq=software+proj&gs_lcp=Cgdnd3Mtd2l6EAMYAjIICAAQgAQQyQMyBQgAEJIDMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6CAgAEIAEELEDOgUILhCABDoOCC4QgAQQsQMQxwEQ0QM6CwguEIAEEMcBENEDOggILhCxAxCDAToKCC4QxwEQrwEQQzoKCC4QxwEQ0QMQQzoNCC4QsQMQxwEQ0QMQQzoLCAAQgAQQsQMQgwE6CwguEIAEEMcBEK8BOgsIABCABBCxAxDJAzoKCAAQgAQQhwIQFEoECEEYAEoECEYYAFDdMFi-VWDnYmgBcAJ4AIABeIgBkQiSAQQxMS4ymAEAoAEBsAEKwAEB&sclient=gws-wiz,software project management - Google Search,2021-12-03 03:32:00
70,https://www.google.com/search?q=software+project+management&sxsrf=AOaemvKQO3P852Gfdx67I7iMUjxOzK7Shg%3A1638520307237&ei=89WpYZWGDpSZptQP65SYgAY&oq=software+proj&gs_lcp=Cgdnd3Mtd2l6EAMYAjIICAAQgAQQyQMyBQgAEJIDMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6CAgAEIAEELEDOgUILhCABDoOCC4QgAQQsQMQxwEQ0QM6CwguEIAEEMcBENEDOggILhCxAxCDAToKCC4QxwEQrwEQQzoKCC4QxwEQ0QMQQzoNCC4QsQMQxwEQ0QMQQzoLCAAQgAQQsQMQgwE6CwguEIAEEMcBEK8BOgsIABCABBCxAxDJAzoKCAAQgAQQhwIQFEoECEEYAEoECEYYAFDdMFi-VWDnYmgBcAJ4AIABeIgBkQiSAQQxMS4ymAEAoAEBsAEKwAEB&sclient=gws-wiz,software project management - Google Search,2021-12-03 03:32:00
71,https://www.britannica.com/technology/robotics,"robotics | Definition, Applications, & Facts | Britannica",2021-12-03 03:32:00
72,https://www.britannica.com/technology/robotics,"robotics | Definition, Applications, & Facts | Britannica",2021-12-03 03:32:00
73,https://www.britannica.com/technology/robotics,"robotics | Definition, Applications, & Facts | Britannica",2021-12-03 03:32:00
74,https://builtin.com/robotics,What is Robotics? What are Robots? Types & Uses of Robots. | Built In,2021-12-03 03:31:00
75,https://builtin.com/robotics,What is Robotics? What are Robots? Types & Uses of Robots. | Built In,2021-12-03 03:31:00
76,"https://en.wikipedia.org/wiki/Robotics#:~:text=Robotics%20is%20an%20interdisciplinary%20branch,can%20help%20and%20assist%20humans.&text=Robots%20can%20take%20on%20any,to%20resemble%20humans%20in%20appearance.",Robotics - Wikipedia,2021-12-03 03:31:00
77,https://www.google.com/search?q=robotics&sxsrf=AOaemvKIchGAzLwk13_eKb4V_r8qNzdivA%3A1638520275872&ei=09WpYYLLNKueptQP1K-C2A8&oq=robot&gs_lcp=Cgdnd3Mtd2l6EAMYATIFCAAQkQIyCAgAELEDEJECMgQIABBDMgQIABBDMggIABCABBCxAzIECAAQQzIICAAQgAQQsQMyCAgAEIAEELEDMggIABCABBCxAzIECAAQQzoHCCMQ6gIQJzoECCMQJzoFCC4QgAQ6BQgAEIAEOhEILhCABBCxAxCDARDHARDRAzoECC4QQzoKCC4QxwEQ0QMQQ0oECEEYAEoECEYYAFD1N1jhQmCrUGgBcAJ4AIABcYgB4QOSAQMzLjKYAQCgAQGwAQrAAQE&sclient=gws-wiz,robotics - Google Search,2021-12-03 03:31:00
78,https://www.google.com/search?q=robotics&sxsrf=AOaemvKIchGAzLwk13_eKb4V_r8qNzdivA%3A1638520275872&ei=09WpYYLLNKueptQP1K-C2A8&oq=robot&gs_lcp=Cgdnd3Mtd2l6EAMYATIFCAAQkQIyCAgAELEDEJECMgQIABBDMgQIABBDMggIABCABBCxAzIECAAQQzIICAAQgAQQsQMyCAgAEIAEELEDMggIABCABBCxAzIECAAQQzoHCCMQ6gIQJzoECCMQJzoFCC4QgAQ6BQgAEIAEOhEILhCABBCxAxCDARDHARDRAzoECC4QQzoKCC4QxwEQ0QMQQ0oECEEYAEoECEYYAFD1N1jhQmCrUGgBcAJ4AIABcYgB4QOSAQMzLjKYAQCgAQGwAQrAAQE&sclient=gws-wiz,robotics - Google Search,2021-12-03 03:31:00
79,https://www.freecodecamp.org/news/what-exactly-is-a-programming-paradigm/,What exactly is a programming paradigm?,2021-12-03 03:31:00
80,https://hackr.io/blog/programming-paradigms,Programming Paradigms: A must know for all Programmers,2021-12-03 03:31:00
81,https://www.geeksforgeeks.org/introduction-of-programming-paradigms/,Introduction of Programming Paradigms - GeeksforGeeks,2021-12-03 03:31:00
82,https://en.wikipedia.org/wiki/Programming_paradigm,Programming paradigm - Wikipedia,2021-12-03 03:31:00
83,https://www.google.com/search?q=programming+paradigms&sxsrf=AOaemvLYis4G9413Z_xRvAXrErpdsX9vCQ%3A1638520225028&ei=odWpYcqcAearptQP5qiw0As&oq=programming+para&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQgAQQsQMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6CwgAEIAEELEDEIMBOgUIABCRAjoECC4QQzoLCC4QgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBDHARDRAzoOCC4QgAQQsQMQxwEQ0QM6EAguEIAEEIcCEMcBENEDEBQ6DgguEIAEELEDEMcBEKMCOggIABCxAxCRAjoNCAAQgAQQhwIQsQMQFDoFCAAQsQM6BQguEIAEOgsILhCABBDHARCvAUoECEEYAEoECEYYAFC1Bli0KmDoN2gBcAJ4AIABZYgB3gmSAQQxNS4xmAEAoAEBsAEKwAEB&sclient=gws-wiz,programming paradigms - Google Search,2021-12-03 03:31:00
84,https://www.google.com/search?q=programming+paradigms&sxsrf=AOaemvLYis4G9413Z_xRvAXrErpdsX9vCQ%3A1638520225028&ei=odWpYcqcAearptQP5qiw0As&oq=programming+para&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQgAQQsQMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6CwgAEIAEELEDEIMBOgUIABCRAjoECC4QQzoLCC4QgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBDHARDRAzoOCC4QgAQQsQMQxwEQ0QM6EAguEIAEEIcCEMcBENEDEBQ6DgguEIAEELEDEMcBEKMCOggIABCxAxCRAjoNCAAQgAQQhwIQsQMQFDoFCAAQsQM6BQguEIAEOgsILhCABBDHARCvAUoECEEYAEoECEYYAFC1Bli0KmDoN2gBcAJ4AIABZYgB3gmSAQQxNS4xmAEAoAEBsAEKwAEB&sclient=gws-wiz,programming paradigms - Google Search,2021-12-03 03:31:00
85,https://www.britannica.com/technology/compiler,compiler | Definition & Facts | Britannica,2021-12-03 03:30:00
86,https://www.guru99.com/compiler-design-tutorial.html,"What is a Compiler Design? Types, Construction Tools, Example",2021-12-03 03:30:00
87,https://lambda.uta.edu/cse5317/notes/node3.html,1.1 What is a Compiler?,2021-12-03 03:30:00
88,https://whatis.techtarget.com/definition/compiler,What is compiler? - Definition from WhatIs.com,2021-12-03 03:30:00
89,https://en.wikipedia.org/wiki/Compiler,Compiler - Wikipedia,2021-12-03 03:30:00
90,https://www.britannica.com/technology/compiler,compiler | Definition & Facts | Britannica,2021-12-03 03:30:00
91,"https://www.britannica.com/technology/compiler#:~:text=Compilers%20are%20very%20large%20programs,compilers%20generate%20machine%20language%20directly.",compiler | Definition & Facts | Britannica,2021-12-03 03:30:00
92,https://www.google.com/search?q=compilers&sxsrf=AOaemvIeGQ9v_4F0rdeAwotpBUFSd_SVCg%3A1638520138343&ei=StWpYcunFKquptQP-dS8gAw&ved=0ahUKEwjL9LWWm8f0AhUql4kEHXkqD8AQ4dUDCA4&uact=5&oq=compilers&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEJECMgUIABCRAjIICAAQgAQQsQMyBQgAEJECMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgcIIxDqAhAnOgQIIxAnOgQIABBDOgQILhBDOgcIABCxAxBDOgoIABCABBCHAhAUSgQIQRgASgQIRhgAUKMDWOwUYI0caAFwAngAgAFYiAGvBZIBATmYAQCgAQGwAQrAAQE&sclient=gws-wiz,compilers - Google Search,2021-12-03 03:30:00
93,https://www.google.com/search?q=compilers&sxsrf=AOaemvIeGQ9v_4F0rdeAwotpBUFSd_SVCg%3A1638520138343&ei=StWpYcunFKquptQP-dS8gAw&ved=0ahUKEwjL9LWWm8f0AhUql4kEHXkqD8AQ4dUDCA4&uact=5&oq=compilers&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEJECMgUIABCRAjIICAAQgAQQsQMyBQgAEJECMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgcIIxDqAhAnOgQIIxAnOgQIABBDOgQILhBDOgcIABCxAxBDOgoIABCABBCHAhAUSgQIQRgASgQIRhgAUKMDWOwUYI0caAFwAngAgAFYiAGvBZIBATmYAQCgAQGwAQrAAQE&sclient=gws-wiz,compilers - Google Search,2021-12-03 03:30:00
94,https://www.google.com/search?q=theory+of+computation&sxsrf=AOaemvJu0DYwbuQy7BjHme0gYGMmcshZQA%3A1638520071272&ei=B9WpYaSVEKqhptQPn5G8uAI&oq=theory+of+compu&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQgAQQsQMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6EQguEIAEELEDEIMBEMcBEKMCOgoIABCxAxCDARBDOgsILhCABBCxAxCDAToICC4QsQMQgwE6DgguEIAEELEDEMcBEKMCOgUIABCRAjoKCAAQgAQQhwIQFDoLCC4QgAQQxwEQrwE6CAguEIAEELEDOggIABCABBDJAzoFCAAQkgM6DQgAEIAEEIcCELEDEBRKBAhBGABKBAhGGABQnIkDWJ20A2D3wQNoAXACeACAAbEBiAGhCpIBBDEzLjKYAQCgAQGwAQrAAQE&sclient=gws-wiz,theory of computation - Google Search,2021-12-03 03:30:00
95,https://www.javatpoint.com/computer-graphics-tutorial,503 Service Unavailable,2021-12-03 03:30:00
96,https://www.google.com/search?q=computer+graphics&sxsrf=AOaemvIeGQ9v_4F0rdeAwotpBUFSd_SVCg%3A1638520138343&ei=StWpYcunFKquptQP-dS8gAw&oq=coputer+graph&gs_lcp=Cgdnd3Mtd2l6EAMYADIHCAAQsQMQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECC4QCjoHCCMQ6gIQJzoECCMQJzoECAAQQzoECC4QQzoHCC4QsQMQQzoICAAQgAQQyQM6EQguEIAEELEDEIMBEMcBEKMCOggIABCABBCxAzoHCAAQsQMQQzoKCAAQsQMQgwEQQzoFCAAQgAQ6CwgAEIAEELEDEIMBOgcIABCABBAKOgcIIxCxAhAnOg0ILhCxAxDHARCjAhAKOgcIABDJAxAKOgUIABCSAzoKCC4QxwEQrwEQCjoKCAAQsQMQgwEQCkoECEEYAEoECEYYAFDDhwJY86ICYNypAmgBcAJ4AIABbIgBgwmSAQQxMS4ymAEAoAEBsAEKwAEB&sclient=gws-wiz,computer graphics - Google Search,2021-12-03 03:30:00
97,https://en.wikipedia.org/wiki/Computer_graphics,Computer graphics - Wikipedia,2021-12-03 03:30:00
98,"https://en.wikipedia.org/wiki/Computer_graphics_(computer_science)#:~:text=Computer%20graphics%20is%20a%20sub,dimensional%20graphics%20and%20image%20processing.",Computer graphics (computer science) - Wikipedia,2021-12-03 03:30:00
99,https://www.google.com/search?q=computer+graphics&sxsrf=AOaemvIeGQ9v_4F0rdeAwotpBUFSd_SVCg%3A1638520138343&ei=StWpYcunFKquptQP-dS8gAw&oq=coputer+graph&gs_lcp=Cgdnd3Mtd2l6EAMYADIHCAAQsQMQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECC4QCjoHCCMQ6gIQJzoECCMQJzoECAAQQzoECC4QQzoHCC4QsQMQQzoICAAQgAQQyQM6EQguEIAEELEDEIMBEMcBEKMCOggIABCABBCxAzoHCAAQsQMQQzoKCAAQsQMQgwEQQzoFCAAQgAQ6CwgAEIAEELEDEIMBOgcIABCABBAKOgcIIxCxAhAnOg0ILhCxAxDHARCjAhAKOgcIABDJAxAKOgUIABCSAzoKCC4QxwEQrwEQCjoKCAAQsQMQgwEQCkoECEEYAEoECEYYAFDDhwJY86ICYNypAmgBcAJ4AIABbIgBgwmSAQQxMS4ymAEAoAEBsAEKwAEB&sclient=gws-wiz,computer graphics - Google Search,2021-12-03 03:30:00
100,https://www.google.com/search?q=computer+graphics&sxsrf=AOaemvIeGQ9v_4F0rdeAwotpBUFSd_SVCg%3A1638520138343&ei=StWpYcunFKquptQP-dS8gAw&oq=coputer+graph&gs_lcp=Cgdnd3Mtd2l6EAMYADIHCAAQsQMQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECAAQCjIECC4QCjoHCCMQ6gIQJzoECCMQJzoECAAQQzoECC4QQzoHCC4QsQMQQzoICAAQgAQQyQM6EQguEIAEELEDEIMBEMcBEKMCOggIABCABBCxAzoHCAAQsQMQQzoKCAAQsQMQgwEQQzoFCAAQgAQ6CwgAEIAEELEDEIMBOgcIABCABBAKOgcIIxCxAhAnOg0ILhCxAxDHARCjAhAKOgcIABDJAxAKOgUIABCSAzoKCC4QxwEQrwEQCjoKCAAQsQMQgwEQCkoECEEYAEoECEYYAFDDhwJY86ICYNypAmgBcAJ4AIABbIgBgwmSAQQxMS4ymAEAoAEBsAEKwAEB&sclient=gws-wiz,computer graphics - Google Search,2021-12-03 03:30:00
101,https://www.section.io/engineering-education/introduction-to-theory-of-computation/,Introduction to the Theory of Computation | Engineering Education (EngEd) Program | Section,2021-12-03 03:29:00
102,https://www.geeksforgeeks.org/introduction-of-theory-of-computation/,Introduction of Theory of Computation - GeeksforGeeks,2021-12-03 03:29:00
103,"https://en.wikipedia.org/wiki/Theory_of_computation#:~:text=In%20theoretical%20computer%20science%20and,approximate%20solutions%20versus%20precise%20ones).",Theory of computation - Wikipedia,2021-12-03 03:29:00
104,https://www.google.com/search?q=theory+of+computation&sxsrf=AOaemvJu0DYwbuQy7BjHme0gYGMmcshZQA%3A1638520071272&ei=B9WpYaSVEKqhptQPn5G8uAI&oq=theory+of+compu&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQgAQQsQMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6EQguEIAEELEDEIMBEMcBEKMCOgoIABCxAxCDARBDOgsILhCABBCxAxCDAToICC4QsQMQgwE6DgguEIAEELEDEMcBEKMCOgUIABCRAjoKCAAQgAQQhwIQFDoLCC4QgAQQxwEQrwE6CAguEIAEELEDOggIABCABBDJAzoFCAAQkgM6DQgAEIAEEIcCELEDEBRKBAhBGABKBAhGGABQnIkDWJ20A2D3wQNoAXACeACAAbEBiAGhCpIBBDEzLjKYAQCgAQGwAQrAAQE&sclient=gws-wiz,theory of computation - Google Search,2021-12-03 03:28:00
105,https://www.google.com/search?q=theory+of+computation&sxsrf=AOaemvJu0DYwbuQy7BjHme0gYGMmcshZQA%3A1638520071272&ei=B9WpYaSVEKqhptQPn5G8uAI&oq=theory+of+compu&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQgAQQsQMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6EQguEIAEELEDEIMBEMcBEKMCOgoIABCxAxCDARBDOgsILhCABBCxAxCDAToICC4QsQMQgwE6DgguEIAEELEDEMcBEKMCOgUIABCRAjoKCAAQgAQQhwIQFDoLCC4QgAQQxwEQrwE6CAguEIAEELEDOggIABCABBDJAzoFCAAQkgM6DQgAEIAEEIcCELEDEBRKBAhBGABKBAhGGABQnIkDWJ20A2D3wQNoAXACeACAAbEBiAGhCpIBBDEzLjKYAQCgAQGwAQrAAQE&sclient=gws-wiz,theory of computation - Google Search,2021-12-03 03:28:00
106,https://www.webmd.com/vitamins/ai/ingredientmono-775/ip-6,"IP-6: Overview, Uses, Side Effects, Precautions, Interactions, Dosing and Reviews",2021-12-03 03:27:00
107,https://www.google.com/search?q=ip6&sxsrf=AOaemvJez1wHCryTUxGL9dsn1cK04_vsiA%3A1638520048711&ei=8NSpYYD9Kt-jptQPssi7yA8&ved=0ahUKEwiAtdfrmsf0AhXfkYkEHTLkDvkQ4dUDCA4&uact=5&oq=ip6&gs_lcp=Cgdnd3Mtd2l6EAMyBAgAEEMyBAgAEEMyBQgAEJECMgUIABCRAjIICAAQgAQQsQMyCAgAEIAEELEDMgQIABBDMggIABCABBCxAzIICAAQgAQQsQMyCAgAEIAEELEDOgcIABBHELADOgcIABCwAxBDOggIABDkAhCwAzoKCC4QyAMQsAMQQzoHCCMQJxCdAjoECCMQJ0oECEEYAEoECEYYAVCgBFiRC2C7U2gBcAJ4AIAB5AKIAcwDkgEHMC4xLjAuMZgBAKABAcgBE8ABAQ&sclient=gws-wiz,ip6 - Google Search,2021-12-03 03:27:00
108,https://www.google.com/search?q=ip6&sxsrf=AOaemvJez1wHCryTUxGL9dsn1cK04_vsiA%3A1638520048711&ei=8NSpYYD9Kt-jptQPssi7yA8&ved=0ahUKEwiAtdfrmsf0AhXfkYkEHTLkDvkQ4dUDCA4&uact=5&oq=ip6&gs_lcp=Cgdnd3Mtd2l6EAMyBAgAEEMyBAgAEEMyBQgAEJECMgUIABCRAjIICAAQgAQQsQMyCAgAEIAEELEDMgQIABBDMggIABCABBCxAzIICAAQgAQQsQMyCAgAEIAEELEDOgcIABBHELADOgcIABCwAxBDOggIABDkAhCwAzoKCC4QyAMQsAMQQzoHCCMQJxCdAjoECCMQJ0oECEEYAEoECEYYAVCgBFiRC2C7U2gBcAJ4AIAB5AKIAcwDkgEHMC4xLjAuMZgBAKABAcgBE8ABAQ&sclient=gws-wiz,ip6 - Google Search,2021-12-03 03:27:00
109,https://en.wikipedia.org/wiki/IPv4,IPv4 - Wikipedia,2021-12-03 03:27:00
110,https://www.google.com/search?q=ip4&sxsrf=AOaemvIOHFuM01hJeH1EmT0wkrFaUXsQZg%3A1638520027188&ei=29SpYZmBC7OfptQP-uyTiAM&ved=0ahUKEwjZ2rXhmsf0AhWzj4kEHXr2BDEQ4dUDCA4&uact=5&oq=ip4&gs_lcp=Cgdnd3Mtd2l6EAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMggIABCABBCxAzIHCAAQgAQQCjIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6CwgAEIAEELEDEIMBOgoIABCxAxCDARBDOgUIABCRAjoHCAAQsQMQQ0oECEEYAEoECEYYAFDiP1jFRWDpUWgBcAJ4AIABW4gBkQKSAQEzmAEAoAEBsAEKwAEB&sclient=gws-wiz,ip4 - Google Search,2021-12-03 03:27:00
111,https://www.google.com/search?q=ip4&sxsrf=AOaemvIOHFuM01hJeH1EmT0wkrFaUXsQZg%3A1638520027188&ei=29SpYZmBC7OfptQP-uyTiAM&ved=0ahUKEwjZ2rXhmsf0AhWzj4kEHXr2BDEQ4dUDCA4&uact=5&oq=ip4&gs_lcp=Cgdnd3Mtd2l6EAMyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMggIABCABBCxAzIHCAAQgAQQCjIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6CwgAEIAEELEDEIMBOgoIABCxAxCDARBDOgUIABCRAjoHCAAQsQMQQ0oECEEYAEoECEYYAFDiP1jFRWDpUWgBcAJ4AIABW4gBkQKSAQEzmAEAoAEBsAEKwAEB&sclient=gws-wiz,ip4 - Google Search,2021-12-03 03:27:00
112,https://en.wikipedia.org/wiki/Django_(web_framework),Django (web framework) - Wikipedia,2021-12-03 03:27:00
113,https://www.google.com/search?q=django+framework&sxsrf=AOaemvKCde7bE8jQaXDC2LlOJV2QxiBojA%3A1638520003561&ei=w9SpYfHfIcmiptQPmrG8-A0&oq=django+fra&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQsQMQkQIyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6CAgAEIAEELEDOgsILhCABBDHARDRAzoOCC4QgAQQsQMQxwEQowI6CwguEIAEELEDEIMBOgsILhCABBDHARCjAjoICAAQsQMQgwE6BwgAELEDEEM6DgguEIAEELEDEMcBENEDOgsIABCABBCxAxCDAToICC4QgAQQsQM6BwgAEIAEEApKBAhBGABKBAhGGABQpwhYxB1g0iZoAXACeACAAWyIAY0GkgEDOS4xmAEAoAEBsAEKwAEB&sclient=gws-wiz,django framework - Google Search,2021-12-03 03:27:00
114,https://www.google.com/search?q=django+framework&sxsrf=AOaemvKCde7bE8jQaXDC2LlOJV2QxiBojA%3A1638520003561&ei=w9SpYfHfIcmiptQPmrG8-A0&oq=django+fra&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQsQMQkQIyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6CAgAEIAEELEDOgsILhCABBDHARDRAzoOCC4QgAQQsQMQxwEQowI6CwguEIAEELEDEIMBOgsILhCABBDHARCjAjoICAAQsQMQgwE6BwgAELEDEEM6DgguEIAEELEDEMcBENEDOgsIABCABBCxAxCDAToICC4QgAQQsQM6BwgAEIAEEApKBAhBGABKBAhGGABQpwhYxB1g0iZoAXACeACAAWyIAY0GkgEDOS4xmAEAoAEBsAEKwAEB&sclient=gws-wiz,django framework - Google Search,2021-12-03 03:27:00
115,https://en.wikipedia.org/wiki/TypeScript,TypeScript - Wikipedia,2021-12-03 03:26:00
116,https://www.typescriptlang.org/,TypeScript: JavaScript With Syntax For Types.,2021-12-03 03:26:00
117,https://www.google.com/search?q=typescript&sxsrf=AOaemvKlLHsg8QD2QetQCbEBa2nO8Tqexw%3A1638519955404&ei=k9SpYaeXGLuYptQPnPuPoAI&ved=0ahUKEwjnrJi_msf0AhU7jIkEHZz9AyQQ4dUDCA4&uact=5&oq=typescript&gs_lcp=Cgdnd3Mtd2l6EAMyBAgjECcyDQgAEIAEEIcCELEDEBQyCAgAEIAEELEDMggIABCABBCxAzIICAAQgAQQsQMyCAgAEIAEELEDMggIABCABBCxAzIICAAQgAQQsQMyCwgAEIAEELEDEIMBMggIABCABBCxAzoHCCMQ6gIQJzoRCC4QgAQQsQMQgwEQxwEQowI6BQguEIAEOgQIABBDOgsILhCABBCxAxCDAToICC4QsQMQgwE6BQgAEIAESgQIQRgASgQIRhgAULwtWKtGYOFNaAFwAngAgAFjiAGgBpIBAjEwmAEAoAEBsAEKwAEB&sclient=gws-wiz,typescript - Google Search,2021-12-03 03:26:00
118,https://www.google.com/search?q=typescript&sxsrf=AOaemvKlLHsg8QD2QetQCbEBa2nO8Tqexw%3A1638519955404&ei=k9SpYaeXGLuYptQPnPuPoAI&ved=0ahUKEwjnrJi_msf0AhU7jIkEHZz9AyQQ4dUDCA4&uact=5&oq=typescript&gs_lcp=Cgdnd3Mtd2l6EAMyBAgjECcyDQgAEIAEEIcCELEDEBQyCAgAEIAEELEDMggIABCABBCxAzIICAAQgAQQsQMyCAgAEIAEELEDMggIABCABBCxAzIICAAQgAQQsQMyCwgAEIAEELEDEIMBMggIABCABBCxAzoHCCMQ6gIQJzoRCC4QgAQQsQMQgwEQxwEQowI6BQguEIAEOgQIABBDOgsILhCABBCxAxCDAToICC4QsQMQgwE6BQgAEIAESgQIQRgASgQIRhgAULwtWKtGYOFNaAFwAngAgAFjiAGgBpIBAjEwmAEAoAEBsAEKwAEB&sclient=gws-wiz,typescript - Google Search,2021-12-03 03:26:00
119,https://www.investopedia.com/terms/i/internet-things.asp,The Internet of Things (IoT): An Overview,2021-12-03 03:26:00
120,https://www.ibm.com/blogs/internet-of-things/what-is-the-iot/,"What is the Internet of Things, and how does it work?",2021-12-03 03:26:00
121,https://www.zdnet.com/article/what-is-the-internet-of-things-everything-you-need-to-know-about-the-iot-right-now/,What is the IoT? Everything you need to know about the Internet of Things right now | ZDNet,2021-12-03 03:26:00
122,https://www.oracle.com/internet-of-things/what-is-iot/,What Is the Internet of Things (IoT)?,2021-12-03 03:26:00
123,https://internetofthingsagenda.techtarget.com/definition/Internet-of-Things-IoT,What is IoT (Internet of Things) and How Does it Work?,2021-12-03 03:26:00
124,https://en.wikipedia.org/wiki/Internet_of_things,Internet of things - Wikipedia,2021-12-03 03:26:00
125,https://www.google.com/search?q=internet+of+things&sxsrf=AOaemvLdC9O98kGqcMAQuoVrlVeI7ZfmAw%3A1638519913352&ei=adSpYeD9FM-optQP2LqpsAE&oq=internet+of+&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQgAQQsQMyBQgAEIAEMgsIABCABBCxAxCDATIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyCwguEIAEELEDEIMBMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6BwgAELEDEEM6CggAEIAEEIcCEBQ6CgguEMcBEK8BEEM6CgguEMcBEKMCEEM6BQgAEJECOg4IABCABBCxAxCDARDJAzoLCC4QxwEQ0QMQkQI6CAgAEIAEEMkDOgUIABCSA0oECEEYAEoECEYYAFCeO1jWVWCmYmgBcAJ4AIABYogB3QeSAQIxMpgBAKABAbABCsABAQ&sclient=gws-wiz,internet of things - Google Search,2021-12-03 03:25:00
126,https://www.google.com/search?q=internet+of+things&sxsrf=AOaemvLdC9O98kGqcMAQuoVrlVeI7ZfmAw%3A1638519913352&ei=adSpYeD9FM-optQP2LqpsAE&oq=internet+of+&gs_lcp=Cgdnd3Mtd2l6EAMYADIICAAQgAQQsQMyBQgAEIAEMgsIABCABBCxAxCDATIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyCwguEIAEELEDEIMBMgUIABCABDIFCAAQgAQ6BwgjEOoCECc6BAgjECc6BAgAEEM6BwgAELEDEEM6CggAEIAEEIcCEBQ6CgguEMcBEK8BEEM6CgguEMcBEKMCEEM6BQgAEJECOg4IABCABBCxAxCDARDJAzoLCC4QxwEQ0QMQkQI6CAgAEIAEEMkDOgUIABCSA0oECEEYAEoECEYYAFCeO1jWVWCmYmgBcAJ4AIABYogB3QeSAQIxMpgBAKABAbABCsABAQ&sclient=gws-wiz,internet of things - Google Search,2021-12-03 03:25:00
127,https://www.tutorialspoint.com/software_testing_dictionary/unit_testing.htm,Unit Testing,2021-12-03 03:25:00
