,Time_Visited,Title,URL,LABEL
350,2021-11-20 11:20:46,"GitHub - karlapalem/UC-Berkeley-AI-Pacman-Project: Artificial Intelligence project designed by UC Berkeley. Designed game agents for the game Pacman using basic, adversarial and stochastic search algorithms, and reinforcement learning concepts",https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/analysis.py,WORK
351,2021-11-11 22:04:20,UC-Berkeley-AI-Pacman-Project/qlearningAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/qlearningAgents.py,WORK
352,2021-11-11 22:04:19,UC-Berkeley-AI-Pacman-Project/qlearningAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/qlearningAgents.py,WORK
353,2021-11-15 15:27:39,UC-Berkeley-AI-Pacman-Project/qlearningAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/qlearningAgents.py,WORK
354,2021-11-15 15:27:56,UC-Berkeley-AI-Pacman-Project/valueIterationAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/valueIterationAgents.py,WORK
355,2021-11-15 15:31:01,UC-Berkeley-AI-Pacman-Project/valueIterationAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/valueIterationAgents.py,WORK
356,2021-11-11 21:54:30,UC-Berkeley-AI-Pacman-Project/valueIterationAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/valueIterationAgents.py,WORK
357,2021-11-11 21:54:29,UC-Berkeley-AI-Pacman-Project/valueIterationAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/valueIterationAgents.py,WORK
358,2021-11-11 21:52:18,UC-Berkeley-AI-Pacman-Project/valueIterationAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/valueIterationAgents.py,WORK
359,2021-11-11 21:52:19,UC-Berkeley-AI-Pacman-Project/valueIterationAgents.py at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/blob/master/reinforcement/valueIterationAgents.py,WORK
360,2021-11-11 21:54:27,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
361,2021-11-15 15:31:02,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
362,2021-11-15 15:30:58,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
363,2021-11-11 21:54:28,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
364,2021-11-11 22:04:15,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
365,2021-11-15 15:27:53,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
366,2021-11-11 22:04:15,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
367,2021-11-11 21:52:15,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
368,2021-11-11 21:52:15,UC-Berkeley-AI-Pacman-Project/reinforcement at master · karlapalem/UC-Berkeley-AI-Pacman-Project · GitHub,https://github.com/karlapalem/UC-Berkeley-AI-Pacman-Project/tree/master/reinforcement,WORK
369,2021-11-11 20:48:24,GitHub - kevjames3/CS188.1x-Project2: This was the second project for Berkeley's CS188.1x. Essentially we were learning how to do minimax and expectimax searches against different types of adversaries.,https://github.com/kevjames3/CS188.1x-Project2,WORK
370,2021-11-11 20:48:23,GitHub - kevjames3/CS188.1x-Project2: This was the second project for Berkeley's CS188.1x. Essentially we were learning how to do minimax and expectimax searches against different types of adversaries.,https://github.com/kevjames3/CS188.1x-Project2,WORK
371,2021-11-11 20:34:20,CS188.1x-Project2/multiAgents.py at master · kevjames3/CS188.1x-Project2 · GitHub,https://github.com/kevjames3/CS188.1x-Project2/blob/master/multiAgents.py,WORK
372,2021-11-11 20:48:23,CS188.1x-Project2/multiAgents.py at master · kevjames3/CS188.1x-Project2 · GitHub,https://github.com/kevjames3/CS188.1x-Project2/blob/master/multiAgents.py,WORK
373,2021-11-11 20:48:14,khanhngg (Khanh Nguyen) · GitHub,https://github.com/khanhngg,WORK
374,2021-11-11 20:48:05,GitHub - khanhngg/CSC665-multi-agent-pacman,https://github.com/khanhngg/CSC665-multi-agent-pacman,WORK
375,2021-11-11 20:48:04,GitHub - khanhngg/CSC665-multi-agent-pacman,https://github.com/khanhngg/CSC665-multi-agent-pacman,WORK
376,2021-11-11 20:48:04,CSC665-multi-agent-pacman/multiAgents.py at master · khanhngg/CSC665-multi-agent-pacman · GitHub,https://github.com/khanhngg/CSC665-multi-agent-pacman/blob/master/multiagent/multiAgents.py,WORK
377,2021-11-11 20:34:17,CSC665-multi-agent-pacman/multiAgents.py at master · khanhngg/CSC665-multi-agent-pacman · GitHub,https://github.com/khanhngg/CSC665-multi-agent-pacman/blob/master/multiagent/multiAgents.py,WORK
378,2021-11-30 16:36:44,GitHub,https://github.com/login,MISC
379,2021-11-30 16:36:32,GitHub,https://github.com/login,MISC
380,2021-11-30 16:35:14,GitHub,https://github.com/login,MISC
381,2021-11-16 17:58:26,Editing Linkedin_Google_ProfileScraper/Linkedin&GoogleProfileScraper at main · jjensen1/Linkedin_Google_ProfileScraper,https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fjjensen1%2FLinkedin_Google_ProfileScraper%2Fedit%2Fmain%2FLinkedin%26GoogleProfileScraper,MISC
382,2021-11-18 02:18:17,Editing Linkedin_Google_ProfileScraper/Linkedin&GoogleProfileScraper at main · jjensen1/Linkedin_Google_ProfileScraper,https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fjjensen1%2FLinkedin_Google_ProfileScraper%2Fedit%2Fmain%2FLinkedin%26GoogleProfileScraper,MISC
383,2021-11-30 17:28:35,Editing Linkedin_Google_ProfileScraper/Linkedin&GoogleProfileScraper at main · jjensen1/Linkedin_Google_ProfileScraper,https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fjjensen1%2FLinkedin_Google_ProfileScraper%2Fedit%2Fmain%2FLinkedin%26GoogleProfileScraper,MISC
384,2021-11-30 01:22:12,cs188-projects/valueIterationAgents.py at master · MattZhao/cs188-projects · GitHub,https://github.com/MattZhao/cs188-projects/blob/master/P3%20Reinforcement%20Learning/valueIterationAgents.py,WORK
385,2021-11-30 01:22:34,GitHub - OctaviPascual/Berkeley-AI-CS188: ??Artificial Intelligence - Berkeley - CS188 - Summer 2016,https://github.com/OctaviPascual/Berkeley-AI-CS188,WORK
386,2021-11-30 16:36:05,Password sent! · GitHub,https://github.com/password_reset,MISC
387,2021-11-30 16:35:43,Password sent! · GitHub,https://github.com/password_reset,MISC
388,2021-11-30 16:36:21,Change your password · GitHub,https://github.com/password_reset/AHYDG5XGXXHJCI5NFESNOODBU3BXLBFFMVWWC2LMWVZGC2DVNRZGIZBQGA3UAZ3NMFUWYLTDN5W2KZTPOJRWLQVTOR3W6X3GMFRXI33SL53GK4TJMZUWKZGCXJTG64TDMVSF653FMFVV64DBONZXO33SMRPXEZLTMV2ME,MISC
389,2021-11-30 01:27:24,GitHub - phoxelua/cs188-reinforcement: AI Pacman with reinforcement learning,https://github.com/phoxelua/cs188-reinforcement,WORK
390,2021-11-15 15:29:44,GitHub - PointerFLY/Pacman-AI: UC Berkeley AI Pac-Man game solution,https://github.com/PointerFLY/Pacman-AI,WORK
391,2021-11-30 00:57:50,GitHub - PointerFLY/Pacman-AI: UC Berkeley AI Pac-Man game solution,https://github.com/PointerFLY/Pacman-AI,WORK
392,2021-11-30 00:57:51,GitHub - PointerFLY/Pacman-AI: UC Berkeley AI Pac-Man game solution,https://github.com/PointerFLY/Pacman-AI,WORK
393,2021-11-11 21:52:09,GitHub - PointerFLY/Pacman-AI: UC Berkeley AI Pac-Man game solution,https://github.com/PointerFLY/Pacman-AI,WORK
394,2021-11-30 00:57:50,GitHub - PointerFLY/Pacman-AI: UC Berkeley AI Pac-Man game solution,https://github.com/PointerFLY/Pacman-AI/blob/master/reinforcement/analysis.py,WORK
395,2021-11-15 15:33:04,GitHub - PointerFLY/Pacman-AI: UC Berkeley AI Pac-Man game solution,https://github.com/PointerFLY/Pacman-AI/blob/master/reinforcement/analysis.py,WORK
396,2021-11-20 11:20:48,GitHub - PointerFLY/Pacman-AI: UC Berkeley AI Pac-Man game solution,https://github.com/PointerFLY/Pacman-AI/blob/master/reinforcement/analysis.py,WORK
397,2021-11-15 15:29:49,Pacman-AI/valueIterationAgents.py at master · PointerFLY/Pacman-AI · GitHub,https://github.com/PointerFLY/Pacman-AI/blob/master/reinforcement/valueIterationAgents.py,WORK
398,2021-11-15 15:33:03,Pacman-AI/reinforcement at master · PointerFLY/Pacman-AI · GitHub,https://github.com/PointerFLY/Pacman-AI/tree/master/reinforcement,WORK
399,2021-11-15 15:29:46,Pacman-AI/reinforcement at master · PointerFLY/Pacman-AI · GitHub,https://github.com/PointerFLY/Pacman-AI/tree/master/reinforcement,WORK
400,2021-11-30 16:39:53,rahulbaddam13 (RahulBaddam),https://github.com/rahulbaddam13,MISC
401,2021-11-30 16:39:44,Your Projects,https://github.com/rahulbaddam13?tab=projects&type=beta,WORK
402,2021-11-30 16:39:43,Your Projects,https://github.com/rahulbaddam13?tab=projects&type=beta,WORK
403,2021-11-30 16:39:43,Your Repositories,https://github.com/rahulbaddam13?tab=repositories,WORK
404,2021-11-30 16:39:36,Your Repositories,https://github.com/rahulbaddam13?tab=repositories,WORK
405,2021-11-30 01:28:17,GitHub - rohitbegani/CS5100-PacmanAssignments: Programming Assignments for Foundations of Artificial Intelligence course at NEU,https://github.com/rohitbegani/CS5100-PacmanAssignments,WORK
406,2021-11-30 01:28:34,cs5100/index.html at master · rutum/cs5100 · GitHub,https://github.com/rutum/cs5100/blob/master/index.html,WORK
407,2021-11-30 17:51:05,Santosh7vasa (Santosh Vasa),https://github.com/Santosh7vasa,MISC
408,2021-11-30 17:52:05,Santosh7vasa/Name-Entity-Recognition-BERT: Using BERT for NER - [SUB REPO],https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT,WORK
409,2021-11-30 17:52:12,Santosh7vasa/Name-Entity-Recognition-BERT: Using BERT for NER - [SUB REPO],https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT,WORK
410,2021-11-30 17:53:07,Santosh7vasa/Name-Entity-Recognition-BERT: Using BERT for NER - [SUB REPO],https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT,WORK
411,2021-11-30 17:52:19,Name-Entity-Recognition-BERT/Linkedin_Scraper.ipynb at master · Santosh7vasa/Name-Entity-Recognition-BERT,https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT/blob/master/src/Linkedin_Scraper.ipynb,WORK
412,2021-11-30 17:52:19,Name-Entity-Recognition-BERT/Linkedin_Scraper.ipynb at master · Santosh7vasa/Name-Entity-Recognition-BERT,https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT/blob/master/src/Linkedin_Scraper.ipynb,WORK
413,2021-11-30 17:53:02,Name-Entity-Recognition-BERT/Linkedin_Scraper.ipynb at master · Santosh7vasa/Name-Entity-Recognition-BERT,https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT/blob/master/src/Linkedin_Scraper.ipynb,WORK
414,2021-11-30 17:52:55,Editing Name-Entity-Recognition-BERT/Linkedin_Scraper.ipynb at master · Santosh7vasa/Name-Entity-Recognition-BERT,https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT/edit/master/src/Linkedin_Scraper.ipynb,WORK
415,2021-11-30 17:52:12,Name-Entity-Recognition-BERT/src at master · Santosh7vasa/Name-Entity-Recognition-BERT,https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT/tree/master/src,WORK
416,2021-11-30 17:52:13,Name-Entity-Recognition-BERT/src at master · Santosh7vasa/Name-Entity-Recognition-BERT,https://github.com/Santosh7vasa/Name-Entity-Recognition-BERT/tree/master/src,WORK
417,2021-11-30 16:40:23,Search · santosh,https://github.com/search?q=santosh,MISC
418,2021-11-30 16:41:09,Search · Santosh Vasa,https://github.com/search?q=Santosh+Vasa,MISC
419,2021-11-30 16:40:16,Search · santosh vasa,https://github.com/search?q=santosh+vasa,MISC
420,2021-11-30 17:44:53,Search · Santosh Vasa,https://github.com/search?q=Santosh+Vasa,MISC
421,2021-11-30 17:45:23,Search · Santosh Vasa,https://github.com/search?q=Santosh+Vasa&type=users,MISC
422,2021-11-30 16:40:33,Search · santoshvasa,https://github.com/search?q=santoshvasa,MISC
423,2021-11-30 16:40:09,Search · santoshvasa,https://github.com/search?q=santoshvasa,MISC
424,2021-11-30 16:40:43,Search · vasasantosh,https://github.com/search?q=vasasantosh,MISC
425,2021-11-30 16:35:29,Sign in to GitHub · GitHub,https://github.com/session,MISC
426,2021-11-30 16:35:41,Sign in to GitHub · GitHub,https://github.com/session,MISC
427,2021-11-30 16:35:34,Sign in to GitHub · GitHub,https://github.com/session,MISC
428,2021-11-30 01:28:57,GitHub - shailrshah/CS5100-AI: My work for CS5100: Foundations of Artificial Intelligence,https://github.com/shailrshah/CS5100-AI,WORK
429,2021-11-30 01:29:08,GitHub - shailrshah/CS5100-AI: My work for CS5100: Foundations of Artificial Intelligence,https://github.com/shailrshah/CS5100-AI,WORK
430,2021-11-30 01:28:55,GitHub - shailrshah/CS5100-AI: My work for CS5100: Foundations of Artificial Intelligence,https://github.com/shailrshah/CS5100-AI,WORK
431,2021-11-30 01:29:02,CS5100-AI/perceptron.py at master · shailrshah/CS5100-AI · GitHub,https://github.com/shailrshah/CS5100-AI/blob/master/PA4/perceptron.py,WORK
432,2021-11-30 01:29:01,CS5100-AI/perceptron.py at master · shailrshah/CS5100-AI · GitHub,https://github.com/shailrshah/CS5100-AI/blob/master/PA4/perceptron.py,WORK
433,2021-11-30 01:28:58,CS5100-AI/PA4 at master · shailrshah/CS5100-AI · GitHub,https://github.com/shailrshah/CS5100-AI/tree/master/PA4,WORK
434,2021-11-30 01:29:06,CS5100-AI/PA4 at master · shailrshah/CS5100-AI · GitHub,https://github.com/shailrshah/CS5100-AI/tree/master/PA4,WORK
435,2021-11-30 01:28:57,CS5100-AI/PA4 at master · shailrshah/CS5100-AI · GitHub,https://github.com/shailrshah/CS5100-AI/tree/master/PA4,WORK
436,2021-11-30 01:27:54,"GitHub - singhattinder/FAI-final-project: CS5100 Single Object recognition based on TensorFlow, NumPy",https://github.com/singhattinder/FAI-final-project,WORK
437,2021-11-30 01:19:46,GitHub - szzxljr/CS188_Course_Projects: CS188 Introduction to Artificial Intelligence - Project Code,https://github.com/szzxljr/CS188_Course_Projects,WORK
438,2021-11-30 01:21:50,GitHub - szzxljr/CS188_Course_Projects: CS188 Introduction to Artificial Intelligence - Project Code,https://github.com/szzxljr/CS188_Course_Projects,WORK
439,2021-11-30 01:19:42,GitHub - szzxljr/CS188_Course_Projects: CS188 Introduction to Artificial Intelligence - Project Code,https://github.com/szzxljr/CS188_Course_Projects,WORK
440,2021-11-30 17:28:53,CS188_Course_Projects/models.py at master · szzxljr/CS188_Course_Projects,https://github.com/szzxljr/CS188_Course_Projects/blob/master/proj6_machinelearning/models.py,WORK
441,2021-11-30 01:22:02,CS188_Course_Projects/models.py at master · szzxljr/CS188_Course_Projects,https://github.com/szzxljr/CS188_Course_Projects/blob/master/proj6_machinelearning/models.py,WORK
442,2021-11-30 01:19:50,CS188_Course_Projects/models.py at master · szzxljr/CS188_Course_Projects,https://github.com/szzxljr/CS188_Course_Projects/blob/master/proj6_machinelearning/models.py,WORK
443,2021-11-30 01:19:50,CS188_Course_Projects/models.py at master · szzxljr/CS188_Course_Projects,https://github.com/szzxljr/CS188_Course_Projects/blob/master/proj6_machinelearning/models.py,WORK
444,2021-11-30 17:39:28,CS188_Course_Projects/models.py at master · szzxljr/CS188_Course_Projects,https://github.com/szzxljr/CS188_Course_Projects/blob/master/proj6_machinelearning/models.py,WORK
445,2021-11-30 01:22:02,CS188_Course_Projects/models.py at master · szzxljr/CS188_Course_Projects,https://github.com/szzxljr/CS188_Course_Projects/blob/master/proj6_machinelearning/models.py,WORK
446,2021-11-30 01:19:46,CS188_Course_Projects/proj6_machinelearning at master · szzxljr/CS188_Course_Projects · GitHub,https://github.com/szzxljr/CS188_Course_Projects/tree/master/proj6_machinelearning,WORK
447,2021-11-30 01:22:00,CS188_Course_Projects/proj6_machinelearning at master · szzxljr/CS188_Course_Projects · GitHub,https://github.com/szzxljr/CS188_Course_Projects/tree/master/proj6_machinelearning,WORK
448,2021-11-30 01:19:46,CS188_Course_Projects/proj6_machinelearning at master · szzxljr/CS188_Course_Projects · GitHub,https://github.com/szzxljr/CS188_Course_Projects/tree/master/proj6_machinelearning,WORK
449,2021-11-30 01:21:46,CS188_Course_Projects/proj6_machinelearning at master · szzxljr/CS188_Course_Projects · GitHub,https://github.com/szzxljr/CS188_Course_Projects/tree/master/proj6_machinelearning,WORK
450,2021-11-30 01:22:02,CS188_Course_Projects/proj6_machinelearning at master · szzxljr/CS188_Course_Projects · GitHub,https://github.com/szzxljr/CS188_Course_Projects/tree/master/proj6_machinelearning,WORK
451,2021-11-30 01:26:35,GitHub - townsend3721/machinelearning: CS188 Fall 2018 Machine Learning project,https://github.com/townsend3721/machinelearning,WORK
452,2021-11-30 01:26:31,GitHub - townsend3721/machinelearning: CS188 Fall 2018 Machine Learning project,https://github.com/townsend3721/machinelearning,WORK
453,2021-11-30 01:26:35,machinelearning/models.py at master · townsend3721/machinelearning · GitHub,https://github.com/townsend3721/machinelearning/blob/master/models.py,WORK
454,2021-11-30 01:26:36,machinelearning/models.py at master · townsend3721/machinelearning · GitHub,https://github.com/townsend3721/machinelearning/blob/master/models.py,WORK
455,2021-11-11 20:47:18,GitHub - tuanpnUET/ai-learning,https://github.com/tuanpnUET/ai-learning,WORK
456,2021-11-11 20:47:18,GitHub - tuanpnUET/ai-learning,https://github.com/tuanpnUET/ai-learning,WORK
457,2021-11-30 00:57:25,GitHub - tuanpnUET/ai-learning,https://github.com/tuanpnUET/ai-learning,WORK
458,2021-11-11 20:47:18,ai-learning/multiAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/multiagent/multiAgents.py,WORK
459,2021-11-11 20:33:31,ai-learning/multiAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/multiagent/multiAgents.py,WORK
460,2021-11-11 20:33:18,ai-learning/multiAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/multiagent/multiAgents.py,WORK
461,2021-11-11 21:30:24,ai-learning/analysis.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/analysis.py,WORK
462,2021-11-11 21:30:25,ai-learning/analysis.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/analysis.py,WORK
463,2021-11-11 21:57:25,ai-learning/qlearningAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/qlearningAgents.py,WORK
464,2021-11-11 21:57:24,ai-learning/qlearningAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/qlearningAgents.py,WORK
465,2021-11-30 00:57:20,ai-learning/qlearningAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/qlearningAgents.py,WORK
466,2021-11-11 21:57:21,ai-learning/qlearningAgents.pyc at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/qlearningAgents.pyc,WORK
467,2021-11-11 21:57:17,ai-learning/qlearningAgents.pyc at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/qlearningAgents.pyc,WORK
468,2021-11-11 21:57:21,ai-learning/qlearningAgents.pyc at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/qlearningAgents.pyc,WORK
469,2021-11-11 21:57:17,ai-learning/qlearningAgents.pyc at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/qlearningAgents.pyc,WORK
470,2021-11-11 21:42:16,ai-learning/valueIterationAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/valueIterationAgents.py,WORK
471,2021-11-11 21:42:16,ai-learning/valueIterationAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/valueIterationAgents.py,WORK
472,2021-11-11 20:47:32,ai-learning/valueIterationAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/valueIterationAgents.py,WORK
473,2021-11-11 20:47:33,ai-learning/valueIterationAgents.py at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/blob/master/reinforcement/valueIterationAgents.py,WORK
474,2021-11-11 21:30:23,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
475,2021-11-11 21:42:12,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
476,2021-11-11 21:57:07,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
477,2021-11-11 21:57:19,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
478,2021-11-11 21:42:12,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
479,2021-11-11 21:30:23,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
480,2021-11-11 21:57:23,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
481,2021-11-11 20:47:21,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
482,2021-11-11 20:47:21,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
483,2021-11-11 21:57:07,ai-learning/reinforcement at master · tuanpnUET/ai-learning · GitHub,https://github.com/tuanpnUET/ai-learning/tree/master/reinforcement,WORK
484,2021-11-30 01:27:10,GitHub - Vedaank/cs188-sp19: UC Berkeley CS 18 (Artificial Intelligence) Spring 2019,https://github.com/Vedaank/cs188-sp19,WORK
485,2021-11-30 01:27:05,GitHub - Vedaank/cs188-sp19: UC Berkeley CS 18 (Artificial Intelligence) Spring 2019,https://github.com/Vedaank/cs188-sp19,WORK
486,2021-11-30 01:27:11,cs188-sp19/models.py at master · Vedaank/cs188-sp19 · GitHub,https://github.com/Vedaank/cs188-sp19/blob/master/machinelearning/models.py,WORK
487,2021-11-30 01:27:11,cs188-sp19/models.py at master · Vedaank/cs188-sp19 · GitHub,https://github.com/Vedaank/cs188-sp19/blob/master/machinelearning/models.py,WORK
488,2021-11-30 01:27:10,cs188-sp19/machinelearning at master · Vedaank/cs188-sp19 · GitHub,https://github.com/Vedaank/cs188-sp19/tree/master/machinelearning,WORK
489,2021-11-30 01:27:10,cs188-sp19/machinelearning at master · Vedaank/cs188-sp19 · GitHub,https://github.com/Vedaank/cs188-sp19/tree/master/machinelearning,WORK
490,2021-11-30 00:58:33,"GitHub - vishwapardeshi/AI-Pacman-Projects: The Pacman Projects explore several techniques of Artificial Intelligence such as Searching, Heuristics, Adversarial Behaviour, Reinforcement Learning",https://github.com/vishwapardeshi/AI-Pacman-Projects,WORK
491,2021-11-30 00:58:32,"GitHub - vishwapardeshi/AI-Pacman-Projects: The Pacman Projects explore several techniques of Artificial Intelligence such as Searching, Heuristics, Adversarial Behaviour, Reinforcement Learning",https://github.com/vishwapardeshi/AI-Pacman-Projects,WORK
492,2021-11-11 21:52:29,"GitHub - vishwapardeshi/AI-Pacman-Projects: The Pacman Projects explore several techniques of Artificial Intelligence such as Searching, Heuristics, Adversarial Behaviour, Reinforcement Learning",https://github.com/vishwapardeshi/AI-Pacman-Projects,WORK
493,2021-11-11 21:52:11,"GitHub - vishwapardeshi/AI-Pacman-Projects: The Pacman Projects explore several techniques of Artificial Intelligence such as Searching, Heuristics, Adversarial Behaviour, Reinforcement Learning",https://github.com/vishwapardeshi/AI-Pacman-Projects,WORK
494,2021-11-11 22:15:24,AI-Pacman-Projects/analysis.py at master · vishwapardeshi/AI-Pacman-Projects · GitHub,https://github.com/vishwapardeshi/AI-Pacman-Projects/blob/master/Reinforcement/analysis.py,WORK
495,2021-11-11 22:15:24,AI-Pacman-Projects/analysis.py at master · vishwapardeshi/AI-Pacman-Projects · GitHub,https://github.com/vishwapardeshi/AI-Pacman-Projects/blob/master/Reinforcement/analysis.py,WORK
496,2021-11-14 11:06:48,AI-Pacman-Projects/qlearningAgents.py at master · vishwapardeshi/AI-Pacman-Projects · GitHub,https://github.com/vishwapardeshi/AI-Pacman-Projects/blob/master/Reinforcement/qlearningAgents.py,WORK
497,2021-11-11 22:21:31,AI-Pacman-Projects/qlearningAgents.py at master · vishwapardeshi/AI-Pacman-Projects · GitHub,https://github.com/vishwapardeshi/AI-Pacman-Projects/blob/master/Reinforcement/qlearningAgents.py,WORK
498,2021-11-11 22:21:31,AI-Pacman-Projects/qlearningAgents.py at master · vishwapardeshi/AI-Pacman-Projects · GitHub,https://github.com/vishwapardeshi/AI-Pacman-Projects/blob/master/Reinforcement/qlearningAgents.py,WORK
