,TIME_VISITED,TITLE,URL
1117,2021-11-04 12:23:57,CS 5010 PDP Boston Freifeld / Project 3 - Dungeon Model self-evaluation / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3433
1118,2021-11-05 01:28:08,CS 5010 PDP Boston Freifeld / Project 3 - Dungeon Model self-evaluation / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3433
1119,2021-11-04 17:58:34,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3433/submissions/1166268
1120,2021-11-04 12:24:10,New Response: Project 3 - Dungeon Model self-evaluation - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3433/submissions/new
1121,2021-11-21 23:14:36,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1122,2021-11-21 23:17:47,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1123,2021-11-21 22:13:33,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1124,2021-11-21 23:16:44,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1125,2021-11-18 08:48:09,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1126,2021-11-18 02:18:13,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1127,2021-11-21 23:12:07,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1128,2021-11-19 23:07:23,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1129,2021-11-21 21:57:08,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1130,2021-11-21 22:07:55,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1131,2021-11-21 21:58:21,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1132,2021-11-21 23:20:35,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1133,2021-11-15 16:58:52,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1134,2021-11-21 22:31:05,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1135,2021-11-21 22:12:46,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1136,2021-11-21 22:09:23,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1137,2021-11-15 00:15:06,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1138,2021-11-21 21:43:35,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1139,2021-11-21 21:59:36,CS 5010 PDP Boston Freifeld / Project 4: Text Adventure / Submissions for Rahul Reddy (Rahul) Baddam - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438
1140,2021-11-21 21:57:05,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1141,2021-11-21 21:44:17,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1142,2021-11-21 21:44:10,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1143,2021-11-21 21:44:10,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1144,2021-11-21 21:44:09,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1145,2021-11-21 21:44:09,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1146,2021-11-21 21:44:08,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1147,2021-11-21 21:44:08,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1148,2021-11-21 21:43:56,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1149,2021-11-21 21:44:08,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1150,2021-11-21 21:43:58,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1151,2021-11-21 21:44:07,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1152,2021-11-21 21:43:59,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1153,2021-11-21 21:44:07,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1154,2021-11-21 21:44:07,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1155,2021-11-21 21:44:01,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1156,2021-11-21 21:44:02,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1157,2021-11-21 21:44:03,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1158,2021-11-21 21:44:06,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1159,2021-11-21 21:44:04,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1160,2021-11-21 21:44:05,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1161,2021-11-21 21:44:05,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1162,2021-11-21 21:44:05,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434
1163,2021-11-21 21:44:19,Scoring Details: Java Style - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194434/grades/2962133
1164,2021-11-21 21:57:31,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1165,2021-11-21 21:57:25,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1166,2021-11-21 21:57:22,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1167,2021-11-21 21:57:25,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1168,2021-11-21 21:57:30,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1169,2021-11-21 21:57:27,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1170,2021-11-21 21:57:27,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1171,2021-11-21 21:57:23,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1172,2021-11-21 21:57:31,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1173,2021-11-21 21:57:24,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1174,2021-11-21 21:57:28,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1175,2021-11-21 21:57:30,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1176,2021-11-21 21:57:28,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1177,2021-11-21 21:57:24,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1178,2021-11-21 21:57:22,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1179,2021-11-21 21:57:28,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1180,2021-11-21 21:57:29,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1181,2021-11-21 21:57:22,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1182,2021-11-21 21:57:29,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1183,2021-11-21 21:57:23,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1184,2021-11-21 21:57:30,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1185,2021-11-21 21:57:21,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1186,2021-11-21 21:57:16,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1187,2021-11-21 21:57:21,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1188,2021-11-21 21:57:20,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1189,2021-11-21 21:57:20,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1190,2021-11-21 21:57:21,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1191,2021-11-21 21:58:19,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1192,2021-11-21 21:57:32,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1193,2021-11-21 21:57:31,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1194,2021-11-21 21:57:24,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441
1195,2021-11-21 21:57:34,Scoring Details: Java Style - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194441/grades/2962148
1196,2021-11-21 21:58:47,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1197,2021-11-21 21:58:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1198,2021-11-21 21:58:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1199,2021-11-21 21:58:33,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1200,2021-11-21 21:58:49,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1201,2021-11-21 21:58:48,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1202,2021-11-21 21:58:36,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1203,2021-11-21 21:58:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1204,2021-11-21 21:58:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1205,2021-11-21 21:59:33,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1206,2021-11-21 21:58:38,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1207,2021-11-21 21:58:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442
1208,2021-11-21 21:58:54,Scoring Details: Java Style - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194442/grades/2962151
1209,2021-11-21 21:59:43,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194443
1210,2021-11-21 22:00:00,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194443
1211,2021-11-21 21:59:49,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194443
1212,2021-11-21 21:59:48,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194443
1213,2021-11-21 21:59:47,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194443
1214,2021-11-21 21:59:49,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194443
1215,2021-11-21 21:59:48,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194443
1216,2021-11-21 21:59:48,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194443
1217,2021-11-21 22:08:17,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1218,2021-11-21 22:08:13,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1219,2021-11-21 22:08:17,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1220,2021-11-21 22:08:11,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1221,2021-11-21 22:08:18,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1222,2021-11-21 22:08:13,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1223,2021-11-21 22:08:12,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1224,2021-11-21 22:08:17,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1225,2021-11-21 22:08:12,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1226,2021-11-21 22:08:18,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1227,2021-11-21 22:08:13,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1228,2021-11-21 22:08:17,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1229,2021-11-21 22:08:13,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1230,2021-11-21 22:08:11,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1231,2021-11-21 22:08:11,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1232,2021-11-21 22:08:18,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1233,2021-11-21 22:08:11,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1234,2021-11-21 22:08:12,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1235,2021-11-21 22:08:14,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1236,2021-11-21 22:08:14,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1237,2021-11-21 22:08:14,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1238,2021-11-21 22:08:14,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1239,2021-11-21 22:08:11,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1240,2021-11-21 22:08:15,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1241,2021-11-21 22:08:15,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1242,2021-11-21 22:08:10,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1243,2021-11-21 22:08:10,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1244,2021-11-21 22:08:23,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1245,2021-11-21 22:08:09,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1246,2021-11-21 22:08:09,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1247,2021-11-21 22:08:08,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1248,2021-11-21 22:08:08,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1249,2021-11-21 22:08:07,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1250,2021-11-21 22:08:15,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1251,2021-11-21 22:08:05,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1252,2021-11-21 22:08:03,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1253,2021-11-21 22:09:18,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1254,2021-11-21 22:08:12,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1255,2021-11-21 22:08:15,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1256,2021-11-21 22:08:12,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1257,2021-11-21 22:08:13,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1258,2021-11-21 22:08:15,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1259,2021-11-21 22:08:17,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1260,2021-11-21 22:08:15,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1261,2021-11-21 22:08:16,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1262,2021-11-21 22:08:16,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1263,2021-11-21 22:08:16,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1264,2021-11-21 22:08:16,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1265,2021-11-21 22:08:16,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1266,2021-11-21 22:08:12,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448
1267,2021-11-21 22:08:25,Scoring Details: Java Style - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194448/grades/2962166
1268,2021-11-21 22:31:08,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1269,2021-11-21 22:09:32,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1270,2021-11-21 23:12:03,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1271,2021-11-21 22:09:34,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1272,2021-11-21 22:09:41,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1273,2021-11-21 22:09:40,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1274,2021-11-21 22:09:40,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1275,2021-11-21 22:09:35,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1276,2021-11-21 22:09:36,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1277,2021-11-21 22:09:40,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1278,2021-11-21 22:09:36,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1279,2021-11-21 22:09:39,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1280,2021-11-21 22:09:39,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1281,2021-11-21 22:09:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1282,2021-11-21 22:09:39,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1283,2021-11-21 22:09:38,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1284,2021-11-21 22:09:38,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1285,2021-11-21 22:09:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1286,2021-11-21 22:09:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449
1287,2021-11-21 22:31:10,Scoring Details: Java Style - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194449/grades/2962169
1288,2021-11-21 23:12:45,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1289,2021-11-21 23:12:46,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1290,2021-11-21 23:12:43,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1291,2021-11-21 23:12:32,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1292,2021-11-21 23:12:46,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1293,2021-11-21 23:12:41,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1294,2021-11-21 23:12:34,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1295,2021-11-21 23:12:46,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1296,2021-11-21 23:12:47,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1297,2021-11-21 23:12:47,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1298,2021-11-21 23:12:39,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1299,2021-11-21 23:12:41,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1300,2021-11-21 23:12:42,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1301,2021-11-21 23:12:45,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1302,2021-11-21 23:12:35,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1303,2021-11-21 23:12:42,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1304,2021-11-21 23:12:40,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1305,2021-11-21 23:12:40,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1306,2021-11-21 23:12:41,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
1307,2021-11-21 23:12:37,View Submission - Bottlenose Course Manager,https://handins.ccs.neu.edu/courses/154/assignments/3438/submissions/1194480
